id;Music;Hiphop, Rap;Raggae;Swing, Jazz;Movies;Comedy;Romantic;Sci-fi;War;Fantasy/Fairy tales;Documentary;Western;History;Psychology;Politics;Reading;Languages;Musical instruments;Writing;Sport;Celebrities;Science and technology;Theatre;Age;Gender;clusters
675;5.0;2.0;3.0;2.0;5.0;3.0;2.0;5.0;5.0;3.0;4.0;3.0;3.0;2.0;4.0;2.0;3.0;1.0;1.0;1.0;1.0;5.0;2.0;18.0;0;5
676;5.0;4.0;1.0;1.0;5.0;5.0;4.0;4.0;3.0;4.0;2.0;1.0;3.0;4.0;3.0;3.0;4.0;3.0;2.0;3.0;4.0;2.0;3.0;20.0;1;1
677;5.0;4.0;3.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;4.0;3.0;2.0;2.0;17.0;1;4
678;3.0;2.0;2.0;3.0;4.0;4.0;3.0;3.0;3.0;4.0;4.0;3.0;4.0;3.0;4.0;5.0;5.0;1.0;1.0;5.0;1.0;2.0;3.0;20.0;1;3
679;5.0;4.0;2.0;2.0;5.0;5.0;5.0;3.0;1.0;4.0;5.0;2.0;3.0;4.0;2.0;4.0;5.0;4.0;4.0;4.0;4.0;5.0;5.0;19.0;1;4
680;5.0;3.0;1.0;3.0;5.0;5.0;5.0;3.0;5.0;5.0;5.0;5.0;5.0;3.0;5.0;1.0;5.0;5.0;5.0;5.0;3.0;5.0;3.0;25.0;0;2
681;5.0;3.0;2.0;1.0;5.0;5.0;5.0;1.0;1.0;4.0;2.0;1.0;2.0;3.0;1.0;3.0;3.0;2.0;1.0;5.0;5.0;1.0;5.0;18.0;1;1
682;5.0;4.0;2.0;5.0;5.0;5.0;3.0;1.0;3.0;5.0;5.0;3.0;5.0;5.0;4.0;5.0;4.0;1.0;2.0;5.0;3.0;4.0;5.0;17.0;1;4
683;5.0;3.0;3.0;3.0;5.0;5.0;5.0;3.0;3.0;3.0;5.0;3.0;5.0;4.0;4.0;3.0;5.0;2.0;2.0;3.0;3.0;3.0;2.0;18.0;0;2
684;4.0;1.0;1.0;4.0;4.0;4.0;3.0;2.0;1.0;5.0;5.0;1.0;5.0;5.0;2.0;5.0;3.0;1.0;2.0;5.0;2.0;1.0;5.0;20.0;1;1
685;5.0;2.0;5.0;5.0;5.0;5.0;3.0;5.0;3.0;3.0;5.0;5.0;2.0;5.0;1.0;5.0;5.0;2.0;5.0;3.0;2.0;5.0;3.0;17.0;1;4
686;4.0;3.0;3.0;5.0;5.0;5.0;4.0;3.0;2.0;4.0;3.0;1.0;4.0;5.0;5.0;2.0;4.0;3.0;1.0;2.0;3.0;4.0;4.0;19.0;0;2
687;4.0;4.0;3.0;3.0;5.0;5.0;3.0;4.0;3.0;2.0;2.0;2.0;5.0;3.0;4.0;3.0;5.0;1.0;1.0;5.0;3.0;1.0;3.0;19.0;0;2
688;5.0;2.0;2.0;5.0;4.0;4.0;4.0;5.0;5.0;3.0;4.0;1.0;4.0;2.0;4.0;4.0;3.0;1.0;1.0;2.0;1.0;3.0;3.0;19.0;0;3
689;5.0;5.0;3.0;2.0;5.0;5.0;4.0;3.0;5.0;5.0;3.0;2.0;5.0;4.0;5.0;4.0;3.0;1.0;1.0;5.0;3.0;2.0;3.0;16.0;0;5
690;5.0;4.0;1.0;1.0;5.0;5.0;3.0;5.0;1.0;5.0;3.0;1.0;3.0;2.0;1.0;4.0;4.0;1.0;1.0;1.0;5.0;4.0;4.0;19.0;0;1
691;5.0;2.0;1.0;1.0;5.0;4.0;3.0;5.0;2.0;2.0;5.0;2.0;3.0;4.0;1.0;2.0;4.0;3.0;5.0;2.0;1.0;5.0;2.0;20.0;1;2
692;5.0;4.0;3.0;5.0;5.0;3.0;2.0;3.0;1.0;4.0;5.0;1.0;3.0;5.0;2.0;4.0;3.0;3.0;4.0;3.0;1.0;3.0;1.0;19.0;1;1
693;5.0;4.0;3.0;3.0;3.0;4.0;4.0;2.0;3.0;2.0;4.0;3.0;4.0;3.0;2.0;1.0;2.0;1.0;1.0;5.0;3.0;5.0;1.0;21.0;0;5
694;2.0;5.0;3.0;4.0;5.0;5.0;2.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;5.0;4.0;4.0;2.0;2.0;4.0;3.0;3.0;24.0;0;2
695;4.0;5.0;1.0;1.0;5.0;5.0;2.0;4.0;5.0;2.0;2.0;1.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;5.0;2.0;1.0;2.0;23.0;0;5
696;5.0;1.0;5.0;1.0;4.0;2.0;4.0;2.0;4.0;2.0;2.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;2.0;4.0;5.0;5.0;4.0;30.0;1;3
697;3.0;4.0;4.0;2.0;3.0;4.0;5.0;3.0;3.0;2.0;3.0;3.0;3.0;4.0;4.0;1.0;4.0;4.0;4.0;4.0;4.0;5.0;4.0;27.0;0;2
698;5.0;5.0;2.0;2.0;5.0;3.0;4.0;5.0;3.0;5.0;2.0;2.0;2.0;2.0;3.0;1.0;3.0;1.0;1.0;5.0;5.0;1.0;1.0;19.0;0;5
699;5.0;3.0;3.0;2.0;5.0;4.0;1.0;1.0;5.0;3.0;3.0;4.0;5.0;4.0;5.0;3.0;5.0;4.0;1.0;3.0;3.0;4.0;2.0;18.0;1;3
700;5.0;1.0;1.0;2.0;5.0;4.0;3.0;4.0;4.0;3.0;5.0;3.0;4.0;2.0;3.0;5.0;4.0;3.0;3.0;2.0;3.0;4.0;5.0;18.0;0;2
701;5.0;4.0;1.0;1.0;5.0;5.0;4.0;2.0;5.0;3.0;1.0;2.0;1.0;1.0;2.0;3.0;3.0;1.0;1.0;5.0;1.0;4.0;5.0;17.0;0;5
702;4.0;1.0;1.0;1.0;5.0;5.0;1.0;2.0;5.0;2.0;4.0;2.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;5.0;1.0;5.0;1.0;30.0;1;5
703;5.0;5.0;3.0;1.0;5.0;5.0;4.0;4.0;2.0;4.0;4.0;1.0;3.0;3.0;1.0;3.0;5.0;2.0;3.0;5.0;2.0;3.0;3.0;19.0;1;1
704;5.0;1.0;1.0;2.0;5.0;5.0;4.0;1.0;2.0;3.0;2.0;1.0;3.0;3.0;3.0;2.0;3.0;4.0;1.0;5.0;3.0;1.0;3.0;27.0;1;1
705;5.0;4.0;4.0;4.0;5.0;5.0;5.0;2.0;2.0;5.0;3.0;2.0;1.0;3.0;3.0;5.0;5.0;5.0;5.0;4.0;3.0;3.0;5.0;21.0;1;4
706;5.0;3.0;4.0;2.0;2.0;3.0;3.0;2.0;2.0;4.0;4.0;1.0;5.0;4.0;3.0;5.0;5.0;5.0;4.0;4.0;5.0;2.0;4.0;17.0;1;4
707;3.0;1.0;1.0;1.0;5.0;5.0;4.0;4.0;4.0;4.0;5.0;4.0;3.0;3.0;5.0;2.0;4.0;1.0;1.0;2.0;3.0;3.0;4.0;20.0;0;2
708;5.0;3.0;2.0;1.0;5.0;5.0;2.0;3.0;2.0;5.0;4.0;2.0;2.0;2.0;1.0;1.0;3.0;1.0;1.0;5.0;1.0;3.0;2.0;20.0;0;5
709;4.0;4.0;1.0;1.0;4.0;5.0;5.0;3.0;5.0;2.0;4.0;2.0;4.0;3.0;5.0;1.0;5.0;1.0;1.0;1.0;1.0;5.0;1.0;18.0;0;5
710;5.0;1.0;3.0;4.0;5.0;5.0;4.0;5.0;4.0;5.0;4.0;4.0;4.0;4.0;2.0;5.0;3.0;5.0;5.0;3.0;4.0;4.0;5.0;20.0;0;2
711;5.0;3.0;2.0;3.0;4.0;4.0;3.0;4.0;3.0;3.0;5.0;2.0;4.0;5.0;4.0;5.0;4.0;3.0;4.0;4.0;1.0;5.0;4.0;20.0;0;2
712;5.0;2.0;1.0;1.0;5.0;4.0;4.0;1.0;4.0;1.0;2.0;1.0;5.0;1.0;1.0;1.0;2.0;1.0;3.0;5.0;1.0;3.0;1.0;17.0;1;1
713;5.0;2.0;1.0;1.0;5.0;5.0;4.0;2.0;5.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;2.0;1.0;1.0;5.0;1.0;4.0;1.0;19.0;0;5
714;5.0;5.0;4.0;3.0;5.0;5.0;4.0;3.0;2.0;4.0;3.0;3.0;3.0;4.0;3.0;5.0;5.0;3.0;3.0;3.0;3.0;3.0;5.0;20.0;1;4
715;5.0;4.0;4.0;5.0;5.0;5.0;4.0;4.0;5.0;4.0;5.0;2.0;5.0;4.0;5.0;2.0;5.0;5.0;1.0;3.0;5.0;5.0;5.0;21.0;0;2
716;3.0;5.0;4.0;4.0;3.0;4.0;5.0;3.0;3.0;4.0;1.0;4.0;1.0;1.0;4.0;1.0;1.0;4.0;4.0;5.0;1.0;1.0;3.0;23.0;0;2
717;4.0;2.0;1.0;1.0;3.0;5.0;1.0;2.0;4.0;3.0;5.0;4.0;4.0;2.0;4.0;1.0;5.0;1.0;1.0;5.0;2.0;4.0;1.0;24.0;0;5
718;5.0;3.0;2.0;1.0;4.0;4.0;2.0;2.0;2.0;3.0;5.0;1.0;3.0;3.0;3.0;2.0;4.0;1.0;1.0;1.0;2.0;3.0;3.0;17.0;1;3
719;5.0;4.0;4.0;4.0;5.0;5.0;5.0;3.0;3.0;3.0;3.0;4.0;2.0;5.0;1.0;3.0;5.0;1.0;1.0;3.0;4.0;1.0;4.0;18.0;1;1
720;5.0;1.0;3.0;4.0;5.0;5.0;4.0;5.0;3.0;5.0;3.0;3.0;5.0;4.0;1.0;2.0;5.0;5.0;3.0;1.0;3.0;5.0;4.0;17.0;0;2
721;5.0;5.0;4.0;3.0;3.0;4.0;2.0;3.0;3.0;3.0;2.0;2.0;4.0;2.0;2.0;5.0;4.0;1.0;3.0;1.0;4.0;1.0;2.0;19.0;1;3
722;5.0;5.0;2.0;2.0;4.0;5.0;3.0;2.0;2.0;3.0;5.0;1.0;4.0;4.0;3.0;1.0;3.0;4.0;5.0;3.0;3.0;3.0;2.0;21.0;0;5
723;5.0;1.0;3.0;2.0;5.0;4.0;2.0;1.0;1.0;5.0;5.0;4.0;5.0;1.0;1.0;5.0;5.0;3.0;1.0;1.0;1.0;1.0;5.0;29.0;1;1
724;4.0;1.0;2.0;2.0;5.0;3.0;3.0;4.0;4.0;5.0;5.0;2.0;2.0;2.0;1.0;3.0;3.0;5.0;1.0;1.0;1.0;3.0;3.0;21.0;1;3
725;5.0;3.0;3.0;5.0;5.0;4.0;4.0;1.0;3.0;4.0;3.0;2.0;4.0;3.0;1.0;4.0;5.0;5.0;2.0;2.0;3.0;2.0;5.0;20.0;1;4
726;5.0;2.0;4.0;3.0;4.0;4.0;4.0;3.0;2.0;4.0;2.0;2.0;2.0;3.0;2.0;5.0;4.0;3.0;1.0;1.0;4.0;1.0;4.0;20.0;1;3
727;5.0;3.0;2.0;4.0;5.0;5.0;3.0;5.0;3.0;4.0;2.0;2.0;3.0;4.0;5.0;5.0;5.0;2.0;1.0;4.0;2.0;4.0;5.0;20.0;1;4
728;5.0;5.0;4.0;4.0;5.0;5.0;5.0;5.0;2.0;2.0;5.0;1.0;4.0;4.0;1.0;5.0;5.0;5.0;2.0;5.0;1.0;4.0;4.0;21.0;1;4
729;5.0;5.0;4.0;4.0;5.0;5.0;4.0;4.0;4.0;4.0;3.0;3.0;4.0;3.0;3.0;3.0;5.0;2.0;2.0;1.0;4.0;4.0;4.0;17.0;1;4
730;5.0;1.0;4.0;4.0;3.0;4.0;3.0;2.0;1.0;5.0;5.0;2.0;3.0;3.0;3.0;5.0;5.0;2.0;3.0;1.0;1.0;1.0;5.0;20.0;1;4
731;3.0;1.0;1.0;5.0;5.0;5.0;3.0;2.0;2.0;2.0;4.0;2.0;3.0;5.0;5.0;5.0;4.0;2.0;1.0;3.0;1.0;3.0;5.0;19.0;0;2
732;4.0;2.0;2.0;2.0;5.0;4.0;3.0;4.0;4.0;3.0;4.0;3.0;2.0;2.0;3.0;3.0;5.0;1.0;1.0;5.0;2.0;4.0;3.0;21.0;0;5
733;4.0;1.0;4.0;3.0;5.0;5.0;4.0;4.0;4.0;3.0;4.0;5.0;4.0;1.0;1.0;2.0;3.0;1.0;1.0;5.0;1.0;3.0;2.0;19.0;0;5
734;5.0;4.0;3.0;5.0;5.0;5.0;4.0;4.0;4.0;4.0;3.0;3.0;2.0;3.0;4.0;4.0;4.0;5.0;2.0;5.0;4.0;5.0;3.0;19.0;0;2
735;5.0;2.0;4.0;5.0;4.0;5.0;4.0;1.0;5.0;5.0;5.0;5.0;3.0;2.0;4.0;5.0;5.0;5.0;1.0;5.0;1.0;5.0;5.0;20.0;0;2
736;5.0;4.0;5.0;3.0;5.0;5.0;3.0;2.0;1.0;4.0;2.0;1.0;2.0;1.0;1.0;2.0;3.0;2.0;1.0;4.0;2.0;2.0;3.0;21.0;1;1
737;4.0;3.0;3.0;3.0;5.0;4.0;4.0;3.0;2.0;5.0;2.0;2.0;2.0;3.0;3.0;2.0;4.0;1.0;1.0;4.0;3.0;2.0;4.0;23.0;1;3
738;5.0;4.0;3.0;3.0;4.0;4.0;3.0;1.0;2.0;4.0;2.0;1.0;1.0;4.0;3.0;3.0;2.0;3.0;3.0;3.0;5.0;3.0;3.0;24.0;1;3
739;5.0;5.0;2.0;2.0;3.0;5.0;2.0;2.0;2.0;3.0;2.0;2.0;3.0;1.0;1.0;3.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;19.0;0;5
740;5.0;5.0;3.0;2.0;5.0;5.0;3.0;2.0;5.0;4.0;5.0;2.0;5.0;3.0;5.0;5.0;5.0;1.0;2.0;5.0;4.0;5.0;4.0;20.0;1;4
741;5.0;2.0;3.0;5.0;5.0;5.0;5.0;1.0;4.0;3.0;5.0;3.0;5.0;4.0;5.0;5.0;5.0;4.0;5.0;5.0;3.0;4.0;5.0;30.0;0;2
742;5.0;4.0;2.0;4.0;5.0;5.0;5.0;5.0;2.0;2.0;4.0;2.0;2.0;1.0;1.0;3.0;5.0;2.0;1.0;2.0;1.0;2.0;2.0;23.0;1;4
743;5.0;1.0;4.0;2.0;3.0;3.0;4.0;4.0;2.0;1.0;1.0;1.0;1.0;5.0;2.0;1.0;3.0;2.0;1.0;1.0;1.0;3.0;1.0;19.0;0;5
744;3.0;1.0;2.0;4.0;5.0;4.0;5.0;2.0;2.0;5.0;3.0;2.0;1.0;2.0;3.0;4.0;2.0;4.0;4.0;5.0;2.0;1.0;4.0;22.0;1;3
745;4.0;4.0;4.0;3.0;5.0;5.0;2.0;3.0;1.0;5.0;5.0;1.0;2.0;3.0;1.0;5.0;5.0;1.0;1.0;1.0;4.0;3.0;3.0;17.0;1;1
746;5.0;5.0;3.0;2.0;5.0;5.0;5.0;2.0;5.0;3.0;5.0;2.0;4.0;5.0;4.0;1.0;4.0;2.0;1.0;5.0;3.0;3.0;3.0;20.0;0;5
747;5.0;5.0;3.0;2.0;5.0;5.0;2.0;5.0;5.0;3.0;4.0;2.0;4.0;4.0;1.0;1.0;4.0;1.0;1.0;5.0;5.0;3.0;1.0;19.0;0;5
748;5.0;5.0;3.0;3.0;4.0;5.0;5.0;3.0;2.0;2.0;3.0;1.0;2.0;1.0;2.0;3.0;3.0;1.0;1.0;4.0;3.0;4.0;2.0;27.0;0;5
749;5.0;5.0;4.0;2.0;5.0;5.0;3.0;4.0;4.0;4.0;5.0;4.0;4.0;4.0;3.0;2.0;3.0;1.0;1.0;4.0;1.0;5.0;4.0;19.0;0;2
750;5.0;3.0;3.0;5.0;5.0;3.0;2.0;4.0;3.0;3.0;4.0;4.0;4.0;2.0;3.0;3.0;5.0;2.0;1.0;4.0;5.0;3.0;4.0;17.0;1;3
751;5.0;2.0;3.0;3.0;5.0;5.0;3.0;4.0;4.0;5.0;3.0;3.0;2.0;3.0;1.0;4.0;4.0;3.0;2.0;1.0;4.0;5.0;3.0;20.0;0;2
752;5.0;5.0;3.0;3.0;5.0;5.0;1.0;2.0;5.0;4.0;4.0;2.0;3.0;1.0;4.0;2.0;4.0;1.0;1.0;2.0;2.0;4.0;2.0;20.0;0;5
753;5.0;4.0;3.0;3.0;5.0;4.0;3.0;5.0;4.0;4.0;4.0;2.0;3.0;5.0;4.0;3.0;4.0;1.0;1.0;1.0;1.0;5.0;4.0;20.0;0;2
754;5.0;4.0;3.0;4.0;5.0;5.0;4.0;3.0;4.0;5.0;4.0;3.0;3.0;2.0;4.0;2.0;5.0;1.0;1.0;5.0;4.0;5.0;3.0;21.0;0;2
755;5.0;2.0;2.0;3.0;5.0;5.0;2.0;4.0;4.0;5.0;2.0;1.0;3.0;4.0;1.0;4.0;4.0;3.0;2.0;1.0;4.0;4.0;3.0;21.0;0;2
756;5.0;4.0;3.0;3.0;5.0;5.0;4.0;5.0;4.0;5.0;3.0;3.0;4.0;4.0;2.0;4.0;4.0;1.0;1.0;5.0;2.0;4.0;2.0;20.0;0;2
757;4.0;4.0;2.0;1.0;5.0;4.0;3.0;4.0;5.0;2.0;2.0;4.0;2.0;2.0;3.0;2.0;3.0;1.0;4.0;3.0;3.0;3.0;2.0;17.0;1;3
758;4.0;3.0;4.0;2.0;3.0;4.0;2.0;4.0;5.0;2.0;4.0;4.0;5.0;4.0;3.0;5.0;4.0;1.0;1.0;5.0;2.0;4.0;3.0;23.0;0;2
759;5.0;1.0;3.0;1.0;5.0;5.0;3.0;2.0;2.0;3.0;4.0;2.0;4.0;5.0;4.0;3.0;3.0;1.0;1.0;1.0;2.0;5.0;1.0;25.0;1;3
760;5.0;2.0;1.0;3.0;5.0;4.0;4.0;1.0;5.0;5.0;5.0;2.0;5.0;5.0;1.0;4.0;5.0;3.0;1.0;4.0;2.0;5.0;5.0;18.0;1;4
761;5.0;3.0;1.0;1.0;5.0;4.0;4.0;2.0;2.0;3.0;2.0;2.0;2.0;2.0;3.0;4.0;4.0;1.0;1.0;2.0;2.0;2.0;3.0;25.0;1;3
762;5.0;2.0;3.0;4.0;5.0;5.0;4.0;2.0;3.0;4.0;4.0;2.0;5.0;4.0;4.0;3.0;4.0;1.0;1.0;1.0;1.0;5.0;5.0;21.0;0;2
763;5.0;2.0;2.0;3.0;5.0;4.0;3.0;4.0;3.0;2.0;3.0;2.0;2.0;3.0;1.0;2.0;2.0;5.0;1.0;4.0;2.0;5.0;3.0;20.0;0;2
764;4.0;3.0;3.0;3.0;5.0;5.0;3.0;5.0;5.0;3.0;5.0;2.0;3.0;4.0;2.0;2.0;4.0;1.0;1.0;5.0;1.0;3.0;3.0;21.0;0;2
765;5.0;3.0;2.0;2.0;5.0;4.0;4.0;2.0;3.0;2.0;2.0;1.0;3.0;3.0;2.0;1.0;3.0;1.0;1.0;5.0;2.0;2.0;3.0;18.0;1;3
766;5.0;4.0;1.0;1.0;5.0;3.0;3.0;3.0;2.0;4.0;3.0;1.0;1.0;4.0;1.0;1.0;1.0;1.0;1.0;5.0;3.0;4.0;1.0;20.0;1;1
767;5.0;5.0;5.0;4.0;5.0;5.0;4.0;5.0;5.0;4.0;4.0;2.0;2.0;2.0;4.0;1.0;3.0;5.0;1.0;5.0;3.0;4.0;2.0;19.0;0;5
768;5.0;3.0;3.0;4.0;5.0;3.0;3.0;1.0;5.0;3.0;5.0;1.0;4.0;5.0;5.0;5.0;5.0;5.0;3.0;5.0;1.0;3.0;5.0;22.0;0;2
769;4.0;5.0;4.0;4.0;5.0;5.0;4.0;2.0;4.0;4.0;2.0;2.0;2.0;4.0;4.0;3.0;4.0;4.0;3.0;5.0;4.0;4.0;2.0;26.0;0;2
770;4.0;2.0;1.0;2.0;5.0;5.0;1.0;4.0;2.0;2.0;4.0;2.0;2.0;2.0;3.0;4.0;3.0;2.0;1.0;5.0;2.0;4.0;1.0;23.0;0;5
771;5.0;4.0;2.0;2.0;5.0;4.0;4.0;3.0;3.0;2.0;2.0;1.0;3.0;3.0;2.0;1.0;3.0;1.0;1.0;5.0;2.0;2.0;3.0;18.0;1;3
772;5.0;1.0;1.0;4.0;5.0;5.0;5.0;1.0;5.0;5.0;5.0;2.0;5.0;4.0;2.0;5.0;5.0;5.0;1.0;3.0;1.0;5.0;5.0;18.0;1;4
773;5.0;3.0;2.0;2.0;5.0;5.0;5.0;1.0;1.0;4.0;1.0;1.0;3.0;3.0;1.0;4.0;4.0;3.0;3.0;4.0;3.0;1.0;2.0;16.0;1;1
774;5.0;2.0;3.0;4.0;5.0;5.0;5.0;5.0;2.0;5.0;2.0;1.0;4.0;4.0;3.0;5.0;5.0;1.0;1.0;1.0;3.0;2.0;4.0;19.0;1;4
775;5.0;3.0;4.0;4.0;5.0;5.0;5.0;3.0;1.0;5.0;4.0;1.0;3.0;2.0;1.0;5.0;5.0;1.0;1.0;3.0;5.0;1.0;5.0;19.0;1;1
776;3.0;5.0;4.0;2.0;4.0;4.0;3.0;1.0;5.0;4.0;3.0;1.0;3.0;2.0;2.0;4.0;4.0;1.0;1.0;1.0;4.0;4.0;4.0;23.0;1;3
777;5.0;1.0;1.0;1.0;5.0;2.0;1.0;5.0;4.0;1.0;1.0;1.0;1.0;1.0;4.0;1.0;4.0;4.0;1.0;4.0;1.0;5.0;3.0;21.0;0;5
778;5.0;2.0;1.0;2.0;5.0;5.0;5.0;1.0;4.0;4.0;4.0;2.0;4.0;5.0;3.0;5.0;4.0;1.0;1.0;4.0;4.0;2.0;5.0;20.0;1;4
779;5.0;2.0;3.0;3.0;5.0;5.0;5.0;4.0;4.0;4.0;5.0;2.0;5.0;3.0;1.0;5.0;5.0;5.0;5.0;3.0;5.0;4.0;5.0;22.0;1;4
780;5.0;4.0;2.0;2.0;5.0;5.0;3.0;5.0;4.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;5.0;5.0;5.0;1.0;20.0;0;5
781;5.0;3.0;2.0;2.0;5.0;5.0;3.0;2.0;3.0;3.0;4.0;1.0;3.0;2.0;3.0;1.0;4.0;2.0;1.0;3.0;1.0;4.0;3.0;19.0;0;5
782;5.0;4.0;3.0;2.0;2.0;4.0;3.0;2.0;3.0;3.0;4.0;3.0;2.0;2.0;3.0;2.0;4.0;2.0;2.0;4.0;3.0;3.0;3.0;17.0;1;3
783;5.0;2.0;4.0;3.0;5.0;5.0;5.0;4.0;4.0;5.0;4.0;2.0;2.0;3.0;1.0;2.0;3.0;1.0;2.0;5.0;3.0;4.0;3.0;19.0;1;4
784;5.0;1.0;2.0;4.0;5.0;3.0;2.0;2.0;3.0;2.0;3.0;2.0;4.0;2.0;4.0;5.0;4.0;2.0;4.0;2.0;1.0;4.0;4.0;22.0;0;2
785;5.0;3.0;2.0;3.0;4.0;2.0;3.0;2.0;4.0;3.0;3.0;3.0;2.0;3.0;2.0;2.0;3.0;4.0;3.0;3.0;3.0;4.0;3.0;23.0;0;2
786;5.0;1.0;3.0;5.0;5.0;3.0;3.0;3.0;3.0;3.0;5.0;3.0;4.0;4.0;4.0;4.0;3.0;1.0;1.0;3.0;1.0;3.0;2.0;28.0;1;3
787;5.0;2.0;4.0;4.0;4.0;5.0;5.0;4.0;4.0;4.0;2.0;1.0;2.0;3.0;5.0;4.0;4.0;1.0;1.0;5.0;4.0;3.0;3.0;21.0;0;2
788;4.0;1.0;2.0;3.0;5.0;5.0;5.0;4.0;5.0;2.0;4.0;2.0;4.0;2.0;5.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;5.0;22.0;1;3
789;5.0;2.0;3.0;5.0;3.0;5.0;1.0;5.0;5.0;3.0;4.0;3.0;5.0;1.0;3.0;3.0;4.0;5.0;3.0;2.0;4.0;5.0;1.0;19.0;0;2
790;3.0;2.0;2.0;2.0;5.0;4.0;5.0;3.0;2.0;4.0;3.0;1.0;3.0;3.0;3.0;2.0;5.0;1.0;1.0;4.0;5.0;3.0;3.0;24.0;1;3
791;5.0;5.0;3.0;3.0;5.0;5.0;4.0;5.0;5.0;4.0;5.0;3.0;5.0;2.0;4.0;3.0;5.0;1.0;1.0;5.0;3.0;5.0;3.0;23.0;0;2
792;5.0;2.0;3.0;4.0;5.0;3.0;1.0;4.0;5.0;5.0;5.0;1.0;5.0;2.0;4.0;1.0;5.0;1.0;1.0;1.0;1.0;3.0;2.0;21.0;1;1
793;5.0;3.0;3.0;2.0;4.0;5.0;5.0;2.0;2.0;5.0;3.0;2.0;2.0;2.0;2.0;3.0;3.0;1.0;2.0;3.0;4.0;2.0;2.0;22.0;1;3
794;5.0;2.0;2.0;3.0;5.0;3.0;4.0;3.0;2.0;3.0;4.0;3.0;2.0;2.0;3.0;4.0;3.0;4.0;3.0;4.0;3.0;3.0;2.0;18.0;0;2
795;5.0;4.0;4.0;2.0;3.0;2.0;2.0;4.0;4.0;4.0;2.0;2.0;3.0;4.0;3.0;2.0;5.0;4.0;4.0;4.0;4.0;4.0;3.0;28.0;1;4
796;5.0;4.0;4.0;5.0;5.0;5.0;5.0;2.0;4.0;5.0;5.0;2.0;5.0;3.0;4.0;5.0;5.0;4.0;1.0;2.0;4.0;3.0;5.0;18.0;1;4
797;5.0;1.0;1.0;3.0;4.0;4.0;4.0;1.0;4.0;4.0;5.0;1.0;5.0;4.0;3.0;5.0;3.0;2.0;5.0;5.0;2.0;3.0;4.0;23.0;1;4
798;5.0;3.0;3.0;2.0;4.0;4.0;3.0;2.0;4.0;2.0;4.0;2.0;4.0;2.0;2.0;4.0;3.0;3.0;2.0;4.0;3.0;4.0;3.0;22.0;1;3
799;5.0;1.0;2.0;4.0;5.0;2.0;2.0;2.0;2.0;3.0;4.0;3.0;4.0;4.0;3.0;5.0;5.0;4.0;3.0;4.0;1.0;3.0;5.0;21.0;1;4
800;5.0;2.0;3.0;4.0;5.0;3.0;2.0;4.0;4.0;4.0;3.0;3.0;5.0;4.0;4.0;5.0;5.0;2.0;5.0;4.0;2.0;3.0;5.0;20.0;1;4
801;4.0;4.0;2.0;2.0;5.0;5.0;4.0;4.0;3.0;4.0;2.0;3.0;1.0;2.0;2.0;4.0;4.0;1.0;1.0;1.0;5.0;2.0;3.0;18.0;1;3
802;4.0;1.0;3.0;3.0;5.0;4.0;2.0;2.0;3.0;1.0;1.0;2.0;4.0;2.0;5.0;4.0;2.0;1.0;1.0;2.0;2.0;3.0;2.0;21.0;0;3
803;5.0;2.0;2.0;2.0;5.0;4.0;3.0;3.0;4.0;1.0;3.0;4.0;3.0;2.0;3.0;1.0;4.0;1.0;1.0;4.0;3.0;3.0;2.0;20.0;0;5
804;5.0;3.0;3.0;3.0;5.0;4.0;5.0;3.0;3.0;5.0;4.0;2.0;5.0;5.0;3.0;5.0;4.0;5.0;4.0;5.0;2.0;1.0;5.0;21.0;1;4
805;4.0;2.0;3.0;3.0;3.0;4.0;2.0;2.0;3.0;3.0;3.0;1.0;3.0;5.0;2.0;4.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;20.0;1;3
806;5.0;4.0;3.0;2.0;5.0;5.0;5.0;1.0;2.0;3.0;5.0;1.0;2.0;5.0;5.0;2.0;5.0;1.0;1.0;1.0;3.0;5.0;2.0;20.0;1;1
807;5.0;3.0;1.0;4.0;5.0;5.0;3.0;2.0;3.0;5.0;4.0;2.0;3.0;2.0;2.0;5.0;5.0;3.0;2.0;2.0;4.0;3.0;3.0;23.0;1;4
808;5.0;2.0;2.0;1.0;5.0;5.0;2.0;1.0;5.0;5.0;4.0;1.0;3.0;4.0;2.0;1.0;5.0;1.0;1.0;5.0;3.0;3.0;3.0;19.0;1;1
809;5.0;1.0;2.0;2.0;5.0;4.0;2.0;2.0;2.0;3.0;5.0;1.0;2.0;1.0;3.0;2.0;3.0;1.0;1.0;4.0;1.0;5.0;3.0;22.0;0;5
